"No.","Time","Source","Destination","Protocol","Length","Source Port","Destination Port","Info"
"10524","851.843984362","10.42.0.56","13.224.17.78","TCP","66","43958","443","[TCP Keep-Alive] 43958  >  443 [ACK] Seq=1071 Ack=566 Win=64128 Len=0 TSval=1813378310 TSecr=1163641778"
"10525","851.844098524","10.42.0.56","52.4.56.49","TCP","66","51374","443","[TCP Keep-Alive] 51374  >  443 [ACK] Seq=1687 Ack=6274 Win=64128 Len=0 TSval=1052784701 TSecr=1064772432"
"10526","851.848305172","13.224.17.78","10.42.0.56","TCP","66","443","43958","[TCP Keep-Alive ACK] 443  >  43958 [ACK] Seq=566 Ack=1072 Win=64448 Len=0 TSval=1163687898 TSecr=1813150034"
"10527","851.849673636","52.4.56.49","10.42.0.56","TCP","66","443","51374","[TCP Keep-Alive ACK] 443  >  51374 [ACK] Seq=6274 Ack=1688 Win=63808 Len=0 TSval=1064818552 TSecr=1052556664"
"10528","852.131318599","10.42.0.56","74.125.24.189","UDP","65","49585","443","49585  >  443 Len=23"
"10529","852.239565957","74.125.24.189","10.42.0.56","UDP","62","443","49585","443  >  49585 Len=20"
"10530","857.641757680","10.42.0.56","91.189.89.199","NTP","90","59261","123","NTP Version 4, client"
"10531","857.918721007","91.189.89.199","10.42.0.56","NTP","90","123","59261","NTP Version 4, server"
"10532","859.952553313","SamsungE_28:96:71","Broadcast","ARP","42","","","Who has 10.42.0.1? Tell 10.42.0.190"
"10533","863.009554046","74.125.24.189","10.42.0.56","UDP","81","443","49585","443  >  49585 Len=39"
"10534","863.030467982","10.42.0.56","74.125.24.189","UDP","70","49585","443","49585  >  443 Len=28"
"10535","863.731787947","13.224.17.78","10.42.0.56","TLSv1.2","97","443","43958","Encrypted Alert"
"10536","863.731839794","10.42.0.56","13.224.17.78","TCP","66","43958","443","43958  >  443 [ACK] Seq=1072 Ack=597 Win=64128 Len=0 TSval=1813390198 TSecr=1163699598"
"10537","863.734398006","13.224.17.78","10.42.0.56","TCP","66","443","43958","443  >  43958 [FIN, ACK] Seq=597 Ack=1072 Win=64448 Len=0 TSval=1163699598 TSecr=1813150034"
"10538","863.776133675","10.42.0.56","13.224.17.78","TCP","66","43958","443","43958  >  443 [ACK] Seq=1072 Ack=598 Win=64128 Len=0 TSval=1813390242 TSecr=1163699598"
"10539","864.376133881","10.42.0.56","74.125.200.188","TCP","66","56488","5228","[TCP Keep-Alive] 56488  >  5228 [ACK] Seq=1 Ack=1187 Win=501 Len=0 TSval=2335239694 TSecr=3709379563"
"10540","864.461575761","74.125.200.188","10.42.0.56","TCP","66","5228","56488","[TCP Keep-Alive ACK] 5228  >  56488 [ACK] Seq=1187 Ack=2 Win=259 Len=0 TSval=3709424836 TSecr=2334781618"
"10541","876.419694579","10.42.0.56","185.199.109.153","TCP","66","38952","443","[TCP Keep-Alive] 38952  >  443 [ACK] Seq=1969 Ack=317876 Win=156800 Len=0 TSval=4169973657 TSecr=389452721"
"10542","876.422583304","185.199.109.153","10.42.0.56","TCP","66","443","38952","[TCP Keep-Alive ACK] 443  >  38952 [ACK] Seq=317876 Ack=1970 Win=63552 Len=0 TSval=389497781 TSecr=4169431451"
"10543","878.011471087","10.42.0.56","74.125.24.189","UDP","65","49585","443","49585  >  443 Len=23"
"10544","878.132573225","74.125.24.189","10.42.0.56","UDP","62","443","49585","443  >  49585 Len=20"
"10545","881.540087560","Cybertan_83:e6:bf","IntelCor_1c:8d:fb","ARP","42","","","Who has 10.42.0.1? Tell 10.42.0.56"
"10546","881.545628505","IntelCor_1c:8d:fb","Cybertan_83:e6:bf","ARP","42","","","Who has 10.42.0.56? Tell 10.42.0.1"
"10547","881.545665834","Cybertan_83:e6:bf","IntelCor_1c:8d:fb","ARP","42","","","10.42.0.56 is at c8:3d:d4:83:e6:bf"
"10548","881.547128026","IntelCor_1c:8d:fb","Cybertan_83:e6:bf","ARP","42","","","10.42.0.1 is at ac:ed:5c:1c:8d:fb"
"10549","886.744390344","10.42.0.56","10.42.0.1","DNS","100","43889","53","Standard query 0x6aa5 AAAA connectivity-check.ubuntu.com OPT"
"10550","886.748222828","10.42.0.1","10.42.0.56","DNS","100","53","43889","Standard query response 0x6aa5 AAAA connectivity-check.ubuntu.com OPT"
"10551","887.743321993","10.42.0.56","35.224.99.156","TCP","74","57152","80","57152  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4142249315 TSecr=0 WS=128"
"10552","887.750887222","35.224.99.156","10.42.0.56","TCP","74","80","57152","80  >  57152 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=64 SACK_PERM=1 TSval=32611539 TSecr=4142249315"
"10553","887.750965719","10.42.0.56","35.224.99.156","TCP","66","57152","80","57152  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4142249323 TSecr=32611539"
"10554","887.751212785","10.42.0.56","35.224.99.156","HTTP","153","57152","80","GET / HTTP/1.1 "
"10555","887.767387732","35.224.99.156","10.42.0.56","TCP","66","80","57152","80  >  57152 [ACK] Seq=1 Ack=88 Win=65408 Len=0 TSval=32611549 TSecr=4142249323"
"10556","888.030969775","35.224.99.156","10.42.0.56","HTTP","302","80","57152","HTTP/1.1 204 No Content "
"10557","888.031035852","10.42.0.56","35.224.99.156","TCP","66","57152","80","57152  >  80 [ACK] Seq=88 Ack=237 Win=64128 Len=0 TSval=4142249603 TSecr=32611819"
"10558","888.031362926","10.42.0.56","35.224.99.156","TCP","66","57152","80","57152  >  80 [FIN, ACK] Seq=88 Ack=237 Win=64128 Len=0 TSval=4142249604 TSecr=32611819"
"10559","888.032262754","35.224.99.156","10.42.0.56","TCP","66","80","57152","80  >  57152 [FIN, ACK] Seq=237 Ack=88 Win=65408 Len=0 TSval=32611819 TSecr=4142249323"
"10560","888.032316331","10.42.0.56","35.224.99.156","TCP","66","57152","80","57152  >  80 [ACK] Seq=89 Ack=238 Win=64128 Len=0 TSval=4142249604 TSecr=32611819"
"10561","888.035144782","35.224.99.156","10.42.0.56","TCP","66","80","57152","[TCP Out-Of-Order] 80  >  57152 [FIN, ACK] Seq=237 Ack=89 Win=65408 Len=0 TSval=32611819 TSecr=4142249604"
"10562","889.999400986","SamsungE_28:96:71","Broadcast","ARP","42","","","Who has 10.42.0.1? Tell 10.42.0.190"
"10563","890.141376332","10.42.0.56","91.189.89.199","NTP","90","35515","123","NTP Version 4, client"
"10564","890.359747937","91.189.89.199","10.42.0.56","NTP","90","123","35515","NTP Version 4, server"
"10565","891.145243327","fe80::161a:c7c0:9a12:932c","ff02::fb","MDNS","107","5353","5353","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
"10566","893.013552407","10.42.0.56","74.125.24.189","UDP","65","49585","443","49585  >  443 Len=23"
"10567","893.028456526","74.125.24.189","10.42.0.56","UDP","81","443","49585","443  >  49585 Len=39"
"10568","893.049283244","10.42.0.56","74.125.24.189","UDP","70","49585","443","49585  >  443 Len=28"
"10569","893.307382346","74.125.24.189","10.42.0.56","UDP","62","443","49585","443  >  49585 Len=20"
"10570","894.852470422","10.42.0.56","192.241.183.132","TCP","66","50976","443","[TCP Keep-Alive] 50976  >  443 [ACK] Seq=1733 Ack=3875 Win=64128 Len=0 TSval=1506494761 TSecr=2179427040"
"10571","894.855976141","192.241.183.132","10.42.0.56","TCP","66","443","50976","[TCP Keep-Alive ACK] 443  >  50976 [ACK] Seq=3875 Ack=1734 Win=63744 Len=0 TSval=2179472810 TSecr=1506449014"
"10572","896.900182124","10.42.0.56","52.4.56.49","TCP","66","51374","443","[TCP Keep-Alive] 51374  >  443 [ACK] Seq=1687 Ack=6274 Win=64128 Len=0 TSval=1052829757 TSecr=1064818552"
"10573","896.904146076","52.4.56.49","10.42.0.56","TCP","66","443","51374","[TCP Keep-Alive ACK] 443  >  51374 [ACK] Seq=6274 Ack=1688 Win=63808 Len=0 TSval=1064863622 TSecr=1052556664"
"10574","897.566579401","10.42.0.56","224.0.0.251","MDNS","87","5353","5353","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
"10575","901.751275642","162.125.35.134","10.42.0.56","TLSv1.2","281","443","39452","Application Data"
"10576","901.756860119","10.42.0.56","162.125.35.134","TLSv1.2","611","39452","443","Application Data"
"10577","901.756943384","10.42.0.56","162.125.35.134","TCP","1514","39452","443","39452  >  443 [ACK] Seq=20113 Ack=5822 Win=64128 Len=1448 TSval=3983494757 TSecr=1630329090 [TCP segment of a reassembled PDU]"
"10578","901.761416094","162.125.35.134","10.42.0.56","TCP","66","443","39452","443  >  39452 [ACK] Seq=5822 Ack=20113 Win=45376 Len=0 TSval=1630329210 TSecr=3983494757"
"10579","901.761436485","10.42.0.56","162.125.35.134","TLSv1.2","213","39452","443","Application Data"
"10580","901.762294578","162.125.35.134","10.42.0.56","TCP","66","443","39452","443  >  39452 [ACK] Seq=5822 Ack=21561 Win=43968 Len=0 TSval=1630329210 TSecr=3983494757"
"10581","901.763874560","162.125.35.134","10.42.0.56","TCP","66","443","39452","443  >  39452 [ACK] Seq=5822 Ack=21708 Win=43776 Len=0 TSval=1630329210 TSecr=3983494762"
"10582","908.015157230","10.42.0.56","74.125.24.189","UDP","65","49585","443","49585  >  443 Len=23"
"10583","908.318757157","74.125.24.189","10.42.0.56","UDP","62","443","49585","443  >  49585 Len=20"
"10584","908.932153649","10.42.0.56","13.224.17.78","TCP","66","43958","443","[TCP Keep-Alive] 43958  >  443 [ACK] Seq=1071 Ack=598 Win=64128 Len=0 TSval=1813435398 TSecr=1163699598"
"10585","908.936646377","13.224.17.78","10.42.0.56","TCP","66","443","43958","[TCP Keep-Alive ACK] 443  >  43958 [ACK] Seq=598 Ack=1072 Win=64448 Len=0 TSval=1163744958 TSecr=1813390242"
"10586","911.236300557","10.42.0.56","74.125.200.188","TCP","66","56488","5228","[TCP Keep-Alive] 56488  >  5228 [ACK] Seq=1 Ack=1187 Win=501 Len=0 TSval=2335286554 TSecr=3709424836"
"10587","911.399148542","74.125.200.188","10.42.0.56","TCP","66","5228","56488","[TCP Keep-Alive ACK] 5228  >  56488 [ACK] Seq=1187 Ack=2 Win=259 Len=0 TSval=3709471637 TSecr=2334781618"
"10588","920.208510809","SamsungE_28:96:71","Broadcast","ARP","42","","","Who has 10.42.0.1? Tell 10.42.0.190"
"10589","921.476204235","10.42.0.56","185.199.109.153","TCP","66","38952","443","[TCP Keep-Alive] 38952  >  443 [ACK] Seq=1969 Ack=317876 Win=156800 Len=0 TSval=4170018713 TSecr=389497781"
"10590","921.479591835","185.199.109.153","10.42.0.56","TCP","66","443","38952","[TCP Keep-Alive ACK] 443  >  38952 [ACK] Seq=317876 Ack=1970 Win=63552 Len=0 TSval=389542741 TSecr=4169431451"
"10591","921.494508080","IntelCor_1c:8d:fb","Cybertan_83:e6:bf","EAPOL","161","","","Key (Group Message 1 of 2)"
"10592","921.495833799","Cybertan_83:e6:bf","IntelCor_1c:8d:fb","EAPOL","113","","","Key (Group Message 2 of 2)"
"10593","922.391550986","10.42.0.56","91.189.89.199","NTP","90","40318","123","NTP Version 4, client"
"10594","922.546164357","91.189.89.199","10.42.0.56","NTP","90","123","40318","NTP Version 4, server"
"10595","922.751997132","74.125.24.189","10.42.0.56","UDP","81","443","49585","443  >  49585 Len=39"
"10596","922.772982021","10.42.0.56","74.125.24.189","UDP","70","49585","443","49585  >  443 Len=28"
"10597","923.548413703","10.42.0.56","13.224.17.78","TCP","66","43958","443","43958  >  443 [RST, ACK] Seq=1072 Ack=598 Win=64128 Len=0 TSval=1813450015 TSecr=1163744958"
"10598","923.549501419","10.42.0.56","10.42.0.1","DNS","100","48345","53","Standard query 0x6382 A d3cv4a9a9wh0bt.cloudfront.net OPT"
"10599","923.600126928","10.42.0.1","10.42.0.56","DNS","164","53","48345","Standard query response 0x6382 A d3cv4a9a9wh0bt.cloudfront.net A 13.35.129.89 A 13.35.129.101 A 13.35.129.201 A 13.35.129.227 OPT"
"10600","923.601377081","10.42.0.56","13.35.129.89","TCP","74","56750","443","56750  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3670665749 TSecr=0 WS=128"
"10601","923.612483364","13.35.129.89","10.42.0.56","TCP","74","443","56750","443  >  56750 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=64 SACK_PERM=1 TSval=2826701669 TSecr=3670665749"
"10602","923.612576721","10.42.0.56","13.35.129.89","TCP","66","56750","443","56750  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3670665760 TSecr=2826701669"
"10603","923.613259993","10.42.0.56","13.35.129.89","TLSv1.2","584","56750","443","Client Hello"
"10604","923.615606833","13.35.129.89","10.42.0.56","TCP","66","443","56750","443  >  56750 [ACK] Seq=1 Ack=519 Win=64960 Len=0 TSval=2826701669 TSecr=3670665760"
"10605","923.636765395","13.35.129.89","10.42.0.56","TLSv1.2","218","443","56750","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"10606","923.636813688","10.42.0.56","13.35.129.89","TCP","66","56750","443","56750  >  443 [ACK] Seq=519 Ack=153 Win=64128 Len=0 TSval=3670665784 TSecr=2826701689"
"10607","923.639631256","10.42.0.56","13.35.129.89","TLSv1.2","117","56750","443","Change Cipher Spec, Encrypted Handshake Message"
"10608","923.640189149","10.42.0.56","13.35.129.89","TLSv1.2","568","56750","443","Application Data"
"10609","923.641680496","13.35.129.89","10.42.0.56","TCP","66","443","56750","443  >  56750 [ACK] Seq=153 Ack=570 Win=64960 Len=0 TSval=2826701699 TSecr=3670665787"
"10610","923.643769578","13.35.129.89","10.42.0.56","TCP","66","443","56750","443  >  56750 [ACK] Seq=153 Ack=1072 Win=64448 Len=0 TSval=2826701699 TSecr=3670665787"
"10611","923.651305758","13.35.129.89","10.42.0.56","TLSv1.2","479","443","56750","Application Data"
"10612","923.691693406","10.42.0.56","13.35.129.89","TCP","66","56750","443","56750  >  443 [ACK] Seq=1072 Ack=566 Win=64128 Len=0 TSval=3670665839 TSecr=2826701709"
"10613","924.712018072","10.42.0.1","239.255.255.250","SSDP","213","50365","1900","M-SEARCH * HTTP/1.1 "
"10614","925.733398845","10.42.0.1","239.255.255.250","SSDP","213","50365","1900","M-SEARCH * HTTP/1.1 "
"10615","926.755139911","10.42.0.1","239.255.255.250","SSDP","213","50365","1900","M-SEARCH * HTTP/1.1 "
"10616","926.757186161","IntelCor_1c:8d:fb","Cybertan_83:e6:bf","ARP","42","","","Who has 10.42.0.56? Tell 10.42.0.1"
"10617","926.757222102","Cybertan_83:e6:bf","IntelCor_1c:8d:fb","ARP","42","","","10.42.0.56 is at c8:3d:d4:83:e6:bf"
"10618","927.776824137","10.42.0.1","239.255.255.250","SSDP","213","50365","1900","M-SEARCH * HTTP/1.1 "
"10619","934.319594431","185.199.109.153","10.42.0.56","TLSv1.2","155","443","38952","Application Data, Encrypted Alert"
"10620","934.319685320","10.42.0.56","185.199.109.153","TCP","66","38952","443","38952  >  443 [ACK] Seq=1970 Ack=317965 Win=156800 Len=0 TSval=4170031557 TSecr=389555531"
"10621","934.320749386","10.42.0.56","185.199.109.153","TCP","66","38952","443","38952  >  443 [FIN, ACK] Seq=1970 Ack=317965 Win=156800 Len=0 TSval=4170031558 TSecr=389555531"
"10622","934.322093965","185.199.109.153","10.42.0.56","TCP","66","443","38952","443  >  38952 [FIN, ACK] Seq=317965 Ack=1970 Win=63552 Len=0 TSval=389555531 TSecr=4169431451"
"10623","934.322139872","10.42.0.56","185.199.109.153","TCP","66","38952","443","38952  >  443 [ACK] Seq=1971 Ack=317966 Win=156800 Len=0 TSval=4170031559 TSecr=389555531"
"10624","934.345304619","185.199.109.153","10.42.0.56","TCP","66","443","38952","[TCP Retransmission] 443  >  38952 [FIN, ACK] Seq=317965 Ack=1971 Win=63552 Len=0 TSval=389555631 TSecr=4170031558"
"10625","937.753401148","10.42.0.56","74.125.24.189","UDP","65","49585","443","49585  >  443 Len=23"
"10626","937.861755532","74.125.24.189","10.42.0.56","UDP","62","443","49585","443  >  49585 Len=20"
"10627","939.907854019","10.42.0.56","192.241.183.132","TCP","66","50976","443","[TCP Keep-Alive] 50976  >  443 [ACK] Seq=1733 Ack=3875 Win=64128 Len=0 TSval=1506539816 TSecr=2179472810"
"10628","939.911153064","192.241.183.132","10.42.0.56","TCP","66","443","50976","[TCP Keep-Alive ACK] 443  >  50976 [ACK] Seq=3875 Ack=1734 Win=63744 Len=0 TSval=2179517820 TSecr=1506449014"
"10629","941.955720140","10.42.0.56","52.4.56.49","TCP","66","51374","443","[TCP Keep-Alive] 51374  >  443 [ACK] Seq=1687 Ack=6274 Win=64128 Len=0 TSval=1052874813 TSecr=1064863622"
"10630","941.965435735","52.4.56.49","10.42.0.56","TCP","66","443","51374","[TCP Keep-Alive ACK] 443  >  51374 [ACK] Seq=6274 Ack=1688 Win=63808 Len=0 TSval=1064908662 TSecr=1052556664"
"10631","948.441501257","74.125.24.189","10.42.0.56","UDP","81","443","49585","443  >  49585 Len=39"
"10632","948.462131029","10.42.0.56","74.125.24.189","UDP","70","49585","443","49585  >  443 Len=28"
"10633","948.489484514","10.42.0.56","10.42.0.1","DNS","89","37034","53","Standard query 0x4674 A client.dropbox.com OPT"
"10634","948.489747406","10.42.0.56","10.42.0.1","DNS","89","42870","53","Standard query 0x93cb AAAA client.dropbox.com OPT"
"10635","948.645258190","10.42.0.1","10.42.0.56","DNS","138","53","37034","Standard query response 0x4674 A client.dropbox.com CNAME client.dropbox-dns.com A 162.125.82.3 OPT"
"10636","948.647978632","10.42.0.1","10.42.0.56","DNS","150","53","42870","Standard query response 0x93cb AAAA client.dropbox.com CNAME client.dropbox-dns.com AAAA 2620:100:6032:3::a27d:5203 OPT"
"10637","948.649646846","10.42.0.56","162.125.82.3","TCP","74","57766","443","57766  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=644058471 TSecr=0 WS=128"
"10638","948.656070032","162.125.82.3","10.42.0.56","TCP","74","443","57766","443  >  57766 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=64 SACK_PERM=1 TSval=2420985780 TSecr=644058471"
"10639","948.656094756","10.42.0.56","162.125.82.3","TCP","66","57766","443","57766  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=644058477 TSecr=2420985780"
"10640","948.656257922","10.42.0.56","162.125.82.3","TLSv1.2","583","57766","443","Client Hello"
"10641","948.658455135","162.125.82.3","10.42.0.56","TCP","66","443","57766","443  >  57766 [ACK] Seq=1 Ack=518 Win=64960 Len=0 TSval=2420985780 TSecr=644058477"
"10642","948.904876556","162.125.82.3","10.42.0.56","TLSv1.2","218","443","57766","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"10643","948.904934804","10.42.0.56","162.125.82.3","TCP","66","57766","443","57766  >  443 [ACK] Seq=518 Ack=153 Win=64128 Len=0 TSval=644058726 TSecr=2420986020"
"10644","948.905348554","10.42.0.56","162.125.82.3","TLSv1.2","117","57766","443","Change Cipher Spec, Encrypted Handshake Message"
"10645","948.915575131","162.125.82.3","10.42.0.56","TCP","66","443","57766","443  >  57766 [ACK] Seq=153 Ack=569 Win=64960 Len=0 TSval=2420986030 TSecr=644058727"
"10646","948.915627352","10.42.0.56","162.125.82.3","TLSv1.2","1167","57766","443","Application Data, Application Data, Application Data"
"10647","948.918493210","162.125.82.3","10.42.0.56","TCP","66","443","57766","443  >  57766 [ACK] Seq=153 Ack=1670 Win=63808 Len=0 TSval=2420986040 TSecr=644058737"
"10648","949.037882773","162.125.82.3","10.42.0.56","TLSv1.2","135","443","57766","Application Data"
"10649","949.038149381","10.42.0.56","162.125.82.3","TLSv1.2","104","57766","443","Application Data"
"10650","949.041482308","162.125.82.3","10.42.0.56","TLSv1.2","143","443","57766","Application Data"
"10651","949.069614404","162.125.82.3","10.42.0.56","TCP","66","443","57766","443  >  57766 [ACK] Seq=299 Ack=1708 Win=63808 Len=0 TSval=2420986190 TSecr=644058859"
"10652","949.084149317","10.42.0.56","162.125.82.3","TCP","66","57766","443","57766  >  443 [ACK] Seq=1708 Ack=299 Win=64128 Len=0 TSval=644058905 TSecr=2420986160"
"10653","949.231620310","162.125.82.3","10.42.0.56","TLSv1.2","499","443","57766","Application Data, Application Data"
"10654","949.231661870","10.42.0.56","162.125.82.3","TCP","66","57766","443","57766  >  443 [ACK] Seq=1708 Ack=732 Win=64128 Len=0 TSval=644059053 TSecr=2420986350"
"10655","949.312105646","162.125.82.3","10.42.0.56","TLSv1.2","775","443","57766","Application Data, Application Data"
"10656","949.312168436","10.42.0.56","162.125.82.3","TCP","66","57766","443","57766  >  443 [ACK] Seq=1708 Ack=1441 Win=64128 Len=0 TSval=644059133 TSecr=2420986430"
"10657","949.750351689","162.125.82.3","10.42.0.56","TLSv1.2","440","443","57766","Application Data"
"10658","949.750393070","10.42.0.56","162.125.82.3","TCP","66","57766","443","57766  >  443 [ACK] Seq=1708 Ack=1815 Win=64128 Len=0 TSval=644059572 TSecr=2420986870"
"10659","949.751111031","10.42.0.56","162.125.82.3","TLSv1.2","108","57766","443","Application Data"
"10660","949.751139803","162.125.82.3","10.42.0.56","TLSv1.2","128","443","57766","Application Data"
"10661","949.754547374","162.125.82.3","10.42.0.56","TCP","66","443","57766","443  >  57766 [ACK] Seq=1877 Ack=1750 Win=63744 Len=0 TSval=2420986870 TSecr=644059572"
"10662","949.791707540","10.42.0.56","162.125.82.3","TCP","66","57766","443","57766  >  443 [ACK] Seq=1750 Ack=1877 Win=64128 Len=0 TSval=644059613 TSecr=2420986870"
"10663","950.279800804","SamsungE_28:96:71","Broadcast","ARP","42","","","Who has 10.42.0.1? Tell 10.42.0.190"
"10664","956.400130068","10.42.0.56","74.125.200.188","TCP","66","56488","5228","[TCP Keep-Alive] 56488  >  5228 [ACK] Seq=1 Ack=1187 Win=501 Len=0 TSval=2335331718 TSecr=3709471637"
"10665","956.929358458","10.42.0.56","239.255.255.250","SSDP","214","42224","1900","M-SEARCH * HTTP/1.1 "
"10666","956.950235813","74.125.200.188","10.42.0.56","TCP","66","5228","56488","[TCP Keep-Alive ACK] 5228  >  56488 [ACK] Seq=1187 Ack=2 Win=259 Len=0 TSval=3709516828 TSecr=2334781618"
"10667","956.953226637","10.42.0.27","239.255.255.250","SSDP","213","49644","1900","M-SEARCH * HTTP/1.1 "
"10668","957.931126317","10.42.0.56","239.255.255.250","SSDP","214","42224","1900","M-SEARCH * HTTP/1.1 "
"10669","958.061798390","10.42.0.27","239.255.255.250","SSDP","213","49644","1900","M-SEARCH * HTTP/1.1 "
"10670","958.932336954","10.42.0.56","239.255.255.250","SSDP","214","42224","1900","M-SEARCH * HTTP/1.1 "
"10671","958.948294665","10.42.0.27","239.255.255.250","SSDP","213","49644","1900","M-SEARCH * HTTP/1.1 "
"10672","959.933346660","10.42.0.56","239.255.255.250","SSDP","214","42224","1900","M-SEARCH * HTTP/1.1 "
"10673","960.109496988","10.42.0.27","239.255.255.250","SSDP","213","49644","1900","M-SEARCH * HTTP/1.1 "
"10674","960.517743185","10.42.0.27","224.0.0.251","MDNS","82","5353","5353","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"10675","961.542299140","10.42.0.27","224.0.0.251","MDNS","82","5353","5353","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"10676","963.442226980","10.42.0.56","74.125.24.189","UDP","65","49585","443","49585  >  443 Len=23"
"10677","963.448386032","10.42.0.27","224.0.0.251","MDNS","82","5353","5353","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"10678","963.593052245","74.125.24.189","10.42.0.56","UDP","62","443","49585","443  >  49585 Len=20"
"10679","970.628157419","10.42.0.56","13.35.129.89","TCP","66","56750","443","[TCP Keep-Alive] 56750  >  443 [ACK] Seq=1071 Ack=566 Win=64128 Len=0 TSval=3670712775 TSecr=2826701709"
"10680","970.759154159","13.35.129.89","10.42.0.56","TCP","66","443","56750","[TCP Keep-Alive ACK] 443  >  56750 [ACK] Seq=566 Ack=1072 Win=64448 Len=0 TSval=2826748769 TSecr=3670665839"
"10681","975.265047726","74.125.24.189","10.42.0.56","UDP","81","443","49585","443  >  49585 Len=39"
"10682","975.267636284","74.125.24.189","10.42.0.56","UDP","60","443","49585","443  >  49585 Len=18"
"10683","975.280083520","10.42.0.56","74.125.24.189","UDP","280","49585","443","49585  >  443 Len=238"
"10684","975.469683255","74.125.24.189","10.42.0.56","UDP","108","443","49585","443  >  49585 Len=66"
"10685","975.480495974","74.125.24.189","10.42.0.56","UDP","79","443","49585","443  >  49585 Len=37"
"10686","975.490678503","10.42.0.56","74.125.24.189","UDP","70","49585","443","49585  >  443 Len=28"
"10687","975.776553566","IntelCor_1c:8d:fb","Cybertan_83:e6:bf","ARP","42","","","Who has 10.42.0.56? Tell 10.42.0.1"
"10688","975.776581146","Cybertan_83:e6:bf","IntelCor_1c:8d:fb","ARP","42","","","10.42.0.56 is at c8:3d:d4:83:e6:bf"
"10689","980.382332398","SamsungE_28:96:71","Broadcast","ARP","42","","","Who has 10.42.0.1? Tell 10.42.0.190"
"10690","980.839455043","10.42.0.56","10.42.0.1","DNS","89","40112","53","Standard query 0xbae1 A a.config.skype.com OPT"
"10691","980.839567507","10.42.0.56","10.42.0.1","DNS","89","55901","53","Standard query 0xf896 AAAA a.config.skype.com OPT"
"10692","980.866565589","10.42.0.56","10.42.0.1","DNS","85","39700","53","Standard query 0x611f A pipe.skype.com OPT"
"10693","980.866769904","10.42.0.56","10.42.0.1","DNS","85","34602","53","Standard query 0xfcdb AAAA pipe.skype.com OPT"
"10694","980.887952886","10.42.0.1","10.42.0.56","DNS","236","53","40112","Standard query response 0xbae1 A a.config.skype.com CNAME skypeecs-prod-edge-a.trafficmanager.net CNAME edge.skype.com CNAME edge-skype-com.s-0001.s-msedge.net CNAME s-0001.s-msedge.net A 13.107.3.128 OPT"
"10695","981.000080564","10.42.0.1","10.42.0.56","DNS","220","53","55901","Standard query response 0xf896 AAAA a.config.skype.com CNAME skypeecs-prod-edge-a.trafficmanager.net CNAME edge.skype.com CNAME edge-skype-com.s-0001.s-msedge.net CNAME s-0001.s-msedge.net OPT"
"10696","981.000493192","10.42.0.56","10.42.0.1","DNS","90","35000","53","Standard query 0x15e8 AAAA s-0001.s-msedge.net OPT"
"10697","981.006230354","10.42.0.1","10.42.0.56","DNS","161","53","34602","Standard query response 0xfcdb AAAA pipe.skype.com CNAME pipe.prd.skypedata.akadns.net CNAME pipe.cloudapp.aria.akadns.net OPT"
"10698","981.006619116","10.42.0.56","10.42.0.1","DNS","100","40053","53","Standard query 0xc3dd AAAA pipe.cloudapp.aria.akadns.net OPT"
"10699","981.009278238","10.42.0.1","10.42.0.56","DNS","177","53","39700","Standard query response 0x611f A pipe.skype.com CNAME pipe.prd.skypedata.akadns.net CNAME pipe.cloudapp.aria.akadns.net A 52.114.74.44 OPT"
"10700","981.010970648","10.42.0.1","10.42.0.56","DNS","90","53","35000","Standard query response 0x15e8 AAAA s-0001.s-msedge.net OPT"
"10701","981.011709333","10.42.0.56","13.107.3.128","TCP","74","60224","443","60224  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1535265999 TSecr=0 WS=128"
"10702","981.012708874","10.42.0.1","10.42.0.56","DNS","100","53","40053","Standard query response 0xc3dd AAAA pipe.cloudapp.aria.akadns.net OPT"
"10703","981.013196918","10.42.0.56","52.114.74.44","TCP","74","47608","443","47608  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1917194342 TSecr=0 WS=128"
